2020-11-17 19:44:57,052 INFO  Logger.cs: 70 - 
2020-11-17 20:02:27,009 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot
2020-11-17 20:02:27,009 INFO  ExportHelper.cs: 147 - Beginning the export process
2020-11-17 20:02:27,009 INFO  ExportHelper.cs: 153 - Creating package directories with name rrc_2wheel_robot and save path F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot
2020-11-17 20:02:28,837 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\CMakeLists.txt
2020-11-17 20:02:28,837 INFO  ExportHelper.cs: 166 - Creating joint names config at F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\config\joint_names_rrc_2wheel_robot.yaml
2020-11-17 20:02:28,837 INFO  ExportHelper.cs: 170 - Creating package.xml at F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\package.xml
2020-11-17 20:02:28,837 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\package.xml
2020-11-17 20:02:28,837 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\launch\
2020-11-17 20:02:28,852 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\launch\
2020-11-17 20:02:28,852 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2020-11-17 20:02:28,852 INFO  ExportHelper.cs: 450 - Saving users preferences
2020-11-17 20:02:28,852 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2020-11-17 20:02:28,852 INFO  ExportHelper.cs: 464 - Setting STL preferences
2020-11-17 20:02:28,852 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2020-11-17 20:02:28,852 INFO  ExportHelper.cs: 197 - Hiding all components
2020-11-17 20:02:29,071 INFO  ExportHelper.cs: 204 - Beginning individual files export
2020-11-17 20:02:29,071 INFO  ExportHelper.cs: 270 - Exporting link: robot_chassis
2020-11-17 20:02:29,087 INFO  ExportHelper.cs: 272 - Link robot_chassis has 3 children
2020-11-17 20:02:29,087 INFO  ExportHelper.cs: 270 - Exporting link: Left_wheel
2020-11-17 20:02:29,087 INFO  ExportHelper.cs: 272 - Link Left_wheel has 0 children
2020-11-17 20:02:29,087 INFO  ExportHelper.cs: 317 - Left_wheel: Exporting STL with coordinate frame Origin_l_wheel_joint2
2020-11-17 20:02:29,087 INFO  ExportHelper.cs: 322 - Left_wheel: Reference geometry name 
2020-11-17 20:02:29,305 INFO  ExportHelper.cs: 330 - Saving STL to F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\meshes\Left_wheel.STL
2020-11-17 20:02:29,493 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2020-11-17 20:02:29,493 INFO  ExportHelper.cs: 270 - Exporting link: Right_wheel
2020-11-17 20:02:29,493 INFO  ExportHelper.cs: 272 - Link Right_wheel has 0 children
2020-11-17 20:02:29,493 INFO  ExportHelper.cs: 317 - Right_wheel: Exporting STL with coordinate frame Origin_r_wheel_joint2
2020-11-17 20:02:29,493 INFO  ExportHelper.cs: 322 - Right_wheel: Reference geometry name 
2020-11-17 20:02:29,524 INFO  ExportHelper.cs: 330 - Saving STL to F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\meshes\Right_wheel.STL
2020-11-17 20:02:29,696 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2020-11-17 20:02:29,712 INFO  ExportHelper.cs: 270 - Exporting link: Castor_wheel
2020-11-17 20:02:29,712 INFO  ExportHelper.cs: 272 - Link Castor_wheel has 0 children
2020-11-17 20:02:29,712 INFO  ExportHelper.cs: 317 - Castor_wheel: Exporting STL with coordinate frame Origin_castor_joint2
2020-11-17 20:02:29,712 INFO  ExportHelper.cs: 322 - Castor_wheel: Reference geometry name 
2020-11-17 20:02:29,821 INFO  ExportHelper.cs: 330 - Saving STL to F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\meshes\Castor_wheel.STL
2020-11-17 20:02:29,930 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2020-11-17 20:02:29,930 INFO  ExportHelper.cs: 317 - robot_chassis: Exporting STL with coordinate frame Origin_global
2020-11-17 20:02:29,946 INFO  ExportHelper.cs: 322 - robot_chassis: Reference geometry name 
2020-11-17 20:02:30,227 INFO  ExportHelper.cs: 330 - Saving STL to F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\meshes\robot_chassis.STL
2020-11-17 20:02:32,133 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2020-11-17 20:02:32,133 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2020-11-17 20:02:32,930 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2020-11-17 20:02:32,930 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2020-11-17 20:02:32,930 INFO  ExportHelper.cs: 228 - Writing URDF file to F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\urdf\rrc_2wheel_robot.urdf
2020-11-17 20:02:32,946 INFO  CSVImportExport.cs: 32 - Writing CSV file F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\urdf\rrc_2wheel_robot.csv
2020-11-17 20:02:32,961 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-11-17 20:02:32,977 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-11-17 20:02:32,977 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-11-17 20:02:32,977 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-11-17 20:02:32,977 INFO  ExportHelper.cs: 234 - Copying log file
2020-11-17 20:02:32,977 INFO  ExportHelper.cs: 439 - Copying C:\Users\RAJENDRA PHUTANE\sw2urdf_logs\sw2urdf.log to F:\STUDIES\Robotics 2020-21\Projects\ROS\Differential Drive Robot\rrc_2wheel_robot\export.log
